File	Time (s)	Graph Size	Kernel Size	k	Clusters	Recursive Steps	Packing Size (LB)	MinCut (LB)	Splittance (UB)	Heuristic (UB)	Labeled Vertices
../test_instances/final/66_50/cog_23_646.dimacs	2203.66	23	23	19	1	20844593	4	9	19	19	0	2	true	1	1	1
../test_instances/final/66_50/cog_23_81.dimacs	0.00	23	0	6	2	0	2	6	6	6	0	2	true	1	1	1
../test_instances/final/66_50/cog_24_1073.dimacs	0.07	24	24	13	1	428	3	10	13	13	0	2	true	1	1	1
../test_instances/final/66_50/cog_24_1679.dimacs	0.02	24	24	7	1	38	3	6	7	7	1	2	true	1	1	1
../test_instances/final/66_50/cog_25_296.dimacs	7.33	25	25	20	2	52915	4	14	21	20	2	2	true	1	1	1
../test_instances/final/66_50/cog_25_84.dimacs	12.47	25	25	14	1	128043	3	7	14	14	0	2	true	1	1	1
../test_instances/final/66_50/cog_26_1505.dimacs	5.49	26	26	11	2	59078	3	4	11	11	0	2	true	1	1	1
../test_instances/final/66_50/cog_26_3628.dimacs	1534.46	26	26	22	1	8305541	6	13	22	22	0	2	true	1	1	1
../test_instances/final/66_50/cog_27_1330.dimacs	3600.00	27	27	unsolved	0	22744398	6	10	22	22	0	2	true	1	1	1
../test_instances/final/66_50/cog_27_2415.dimacs	0.02	27	25	9	2	17	3	8	9	9	0	2	true	1	1	1
../test_instances/final/66_50/cog_28_1688.dimacs	3600.00	28	28	unsolved	0	14783218	5	13	27	27	0	2	true	1	1	1
../test_instances/final/66_50/cog_28_261.dimacs	3600.00	28	28	unsolved	0	21538648	5	7	25	25	0	2	true	1	1	1
../test_instances/final/66_50/cog_29_320.dimacs	0.02	29	29	12	2	33	5	11	12	12	1	2	true	1	1	1
../test_instances/final/66_50/cog_29_953.dimacs	3600.00	29	28	unsolved	0	21308964	5	12	29	29	0	2	true	1	1	1
../test_instances/final/66_50/cog_30_1047.dimacs	0.01	30	0	5	2	0	3	5	5	5	0	2	true	1	1	1
